smiles,PySCF_Gap_eV,PySCF_Dipole_Debye,R_global,PySCF_Energy_Eh,PySCF_HOMO_eV,PySCF_LUMO_eV,Calc_Method,pIC50,QED,SA,hERG_Prob,hERG_Risk,R0,R_total,R_ADMET,Gap_Median,Gap_MAD,Gap_RZ,Gap_HardFail,Gap_Penalty,R_gap,Dip_Median,Dip_MAD,Dip_P90,Dip_SoftThr,Dip_HardThr,Dipole_HardFail,Dip_Penalty,R_dip,Physical_HardFail,R_conf,R_phys,R_global2
Cc1ccc(/C=C\c2ccc(/C=C\c3c[nH]c(=O)[nH]c3=O)cc2)cc1F,4.599,3.104,10.597,-1170.2437934867853,-5.857,-1.258,B3LYP/6-31G*,7.58780000000001,0.7034575239846734,2.4822442503784217,0.401581756428918,False,8.691304336954506,8.918648546132308,0.839,5.067,0.38700000000000045,-0.8156744164969644,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.597
CCN(c1ccc(C)cc1)c1nc(CCS(C)(=O)=O)cs1,4.773,6.605,10.59,-1639.8883029085755,-5.382,-0.609,B3LYP/6-31G*,7.530300000000008,0.8186100813115232,2.463198792845961,0.441581756428918,False,8.693285161371174,8.942784116746898,0.823,5.067,0.38700000000000045,-0.5124108513891195,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.5630769226149118,0.4369230773850882,False,1.0,0.4369230773850882,4.627015389508084
NC(=O)CCCc1ccc(CCCc2ccc(C=O)cc2)cc1,4.677,5.867,10.589,-981.1882900777039,-6.305,-1.628,B3LYP/6-31G*,7.582500000000007,0.7208523235957577,1.9147607519948124,0.4433333333333333,False,8.729265998112902,8.943427168685181,0.823,5.067,0.38700000000000045,-0.6797286804141379,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.589
N#Cc1ccc(Cc2ccc(C(=O)COCC(N)=O)cc2)cc1,4.597,7.62,10.588,-1030.691877080153,-6.616,-2.019,B3LYP/6-31G*,7.563300000000005,0.7896535519900968,2.057487228595136,0.4533333333333333,False,8.725539665310922,8.950748221438001,0.819,5.067,0.38700000000000045,-0.8191602046016517,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,True,1.0,0.0,True,1.0,0.0,0.0
COCc1ccc(-c2cc(CCc3ccc(CC(N)=O)o3)ccn2)cc1,4.683,2.198,10.58,-1148.6238323144441,-5.792,-1.109,B3LYP/6-31G*,7.590300000000004,0.6759741933169682,2.3979568740790445,0.46,False,8.688491409250584,8.948183340274108,0.816,5.067,0.38700000000000045,-0.669271316100074,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.58
Cc1nonc1S(=O)(=O)c1ccc(C(=O)N2CCCCCCC2)cc1,4.438,4.937,10.577,-1523.6003986756532,-6.544,-2.106,B3LYP/6-31G*,7.578300000000006,0.8320139688385594,2.34627377138791,0.4413749998020745,False,8.759679607280495,8.929626495610233,0.823,5.067,0.38700000000000045,-1.0962803589243395,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.577
O=C(c1ccc([C@@H]2CCS(=O)(=O)C2)cc1)c1ccc(F)c(F)c1,4.812,3.093,10.559,-1479.6825687150786,-6.867,-2.055,B3LYP/6-31G*,7.556200000000008,0.8094992381202017,2.6245611131239617,0.4519176470588235,False,8.698493507747713,8.92047913117165,0.819,5.067,0.38700000000000045,-0.4444379833477047,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.559
CC(C)(C)CCc1cc([C@@H](N)Cc2cccnc2Cl)ccn1,5.343,4.131,10.542,-1324.801117386583,-6.546,-1.203,B3LYP/6-31G*,7.566400000000007,0.8339467127740847,3.0809949022549183,0.4891982496953583,False,8.674361783162349,8.933381680323388,0.804,5.067,0.38700000000000045,0.4810387584469273,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.542
COc1ccc(C(=O)SCC(=O)Nc2csc(C)n2)cc1,4.201,4.73,10.52,-1673.460879602743,-5.697,-1.496,B3LYP/6-31G*,7.461000000000004,0.9163419060888768,2.337487166716395,0.4933333333333333,False,8.685422236372803,8.914479398316582,0.803,5.067,0.38700000000000045,-1.5093462493298537,False,0.004673124664926864,0.9953268753350731,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,0.9953268753350731,10.470838728524969
NC(=O)Cc1ccnc(-c2ccc(Cc3ccccn3)c(C=O)c2)c1,4.711,3.836,10.502,-1087.061510777207,-6.443,-1.732,B3LYP/6-31G*,7.579900000000004,0.7034471281026355,2.4739627746381814,0.4666666666666667,False,8.684227286587504,8.875231659058349,0.813,5.067,0.38700000000000045,-0.6204702826344427,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.502
NC(=O)Cc1cc(Cc2cc(C=O)ccn2)ccc1-c1ccccn1,4.209,1.281,10.491,-1087.0529400020275,-6.465,-2.257,B3LYP/6-31G*,7.597300000000003,0.7034471281026355,2.508955082330488,0.4733333333333333,False,8.698128055818273,8.869956893146464,0.811,5.067,0.38700000000000045,-1.4954030969111023,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.491
Cc1ccc(/C=C\c2nccnc2CS(=O)(=O)C(C)C)cc1C,4.157,3.58,10.485,-1357.20648476622,-5.822,-1.665,B3LYP/6-31G*,7.526100000000005,0.8404160319000578,2.708058454292514,0.4618479980186962,False,8.675502170520783,8.854312597732717,0.815,5.067,0.38700000000000045,-1.5860335876329863,False,0.04301679381649315,0.9569832061835069,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,0.9569832061835069,10.033968916834068
NC(=O)Cc1ccc(Cc2ccc(-c3cc(CC(N)=O)ccn3)cc2)cc1,4.987,2.724,10.707,-1165.7115018552431,-6.099,-1.112,B3LYP/6-31G*,7.585300000000005,0.677362430072587,2.107217270529331,0.3333333333333333,False,8.713259487983366,8.97349464343008,0.867,5.067,0.38700000000000045,-0.1394315241875154,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.707
CC(C)(C)c1ccc(CCc2nc(CCC(N)=O)cs2)cc1,5.647,2.919,10.686,-1283.2967679221217,-6.046,-0.399,B3LYP/6-31G*,7.543300000000006,0.8842216082509399,2.216883004097223,0.48,False,8.76123342661813,9.069581521975982,0.808,5.067,0.38700000000000045,1.010878550359486,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.686
NC(=O)Cc1ccc(-c2ccc(-c3nc(CC(N)=O)cs3)cc2)cc1,4.235,5.638,10.68,-1447.1714387368306,-6.019,-1.784,B3LYP/6-31G*,7.577300000000004,0.7136024996630356,2.0816737713879103,0.34,False,8.725933872692732,8.951719783917861,0.864,5.067,0.38700000000000045,-1.4500878515501585,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.68
CC(C)(C)c1ccc(-c2cc(Cc3cc(CC(N)=O)ccn3)ccn2)cc1,4.993,5.484,10.68,-1130.9952366530633,-5.945,-0.952,B3LYP/6-31G*,7.587100000000004,0.7467504056198662,2.319730415279317,0.3833333333333333,False,8.728502161282005,8.986979314183285,0.847,5.067,0.38700000000000045,-0.12897415987345134,False,0.0,1.0,4.3465,1.3954999999999997,6.5435,5.91875,7.137499999999999,False,0.0,1.0,False,1.0,1.0,10.68
